date,symbol,export_value,yoy,qoq,mom,rolling_zscore_yoy,rolling_zscore_qoq,rolling_zscore_mom
2021-11-30,AEGQRD,120666,-0.643698898314844,0.0,-0.5533932431232049,,-0.13850293600943847,-0.8552634154762916
2021-12-31,AEGQRD,192976,-0.34558230071689694,0.0,0.5992574544610744,-0.4351209512553464,-0.13553949565134643,0.40812816911837163
2022-01-31,AEGQRD,1073291,6.686568981322333,2.4478303467128906,4.561784885167067,2.3625925601414997,3.727060148354115,3.347503000503676
2022-02-28,AEGQRD,698332,4.516399140546006,0.0,-0.3493544621169841,1.3180549365220793,-0.24632005255934034,-0.6297169511396917
2022-03-31,AEGQRD,241310,1.2163542345950018,0.0,-0.6544480275857328,0.016165662723983967,-0.24632005255934034,-0.8236971717986293
2022-04-30,AEGQRD,818181,2.162406607890353,-0.23108866514682802,2.3905805809954,0.3892676496972942,-0.6645579543433591,1.4603545381988188
2022-05-31,AEGQRD,230202,0.12049881720744138,0.0,-0.7186417186417187,-0.45467622130507207,-0.2794748628281834,-0.893809971316945
2022-06-30,AEGQRD,499384,2.4190332739969875,0.0,1.169329545355818,0.5198785888650487,-0.2794748628281834,0.6161693714268558
2022-07-31,AEGQRD,331010,0.8309087892029426,0.6849525800718067,-0.33716338529067813,-0.17679976687213936,0.9947228455491015,-0.583236330861643
2022-08-31,AEGQRD,1765165,13.132512950256602,0.0,4.332663665750279,3.3097989033647015,-0.24935447019576443,2.625465515776223
2022-09-30,AEGQRD,511739,3.0532497980262012,0.0,-0.7100899915871888,0.35245495108405933,-0.24935447019576443,-0.8207341656650926
2022-10-31,AEGQRD,124576,-0.5389216237823113,-0.6682586158899411,-0.7565634043916919,-0.6975106605172879,-1.338761570203892,-0.8392977020472818
2022-11-30,AEGQRD,309460,1.564599804418809,0.0,1.4841060878499872,-0.05942411966677486,-0.1748390235856187,0.6804414511780593
2022-12-31,AEGQRD,431117,1.2340446480391345,0.0,0.39312673689652944,-0.15849293894046435,-0.1748390235856187,-0.07420513502575757
2023-01-31,AEGQRD,152238,-0.858157759638346,1.2839740485208977,-0.6468754421653519,-0.8144673064657251,1.8266257128435146,-0.7764616183896003
2023-02-28,AEGQRD,181714,-0.7397885246558943,0.0,0.19361788778097452,-0.7640351272358419,-0.28854262120299234,-0.2146898632661622
2023-03-31,AEGQRD,1642035,5.804670341055075,0.0,8.036370340204938,1.1809062135827266,-0.28854262120299234,3.3939697464208285
2023-04-30,AEGQRD,83630,-0.8977854533410089,0.2481074015163055,-0.9490692951124672,-0.805156055105745,0.1479731712037893,-0.7933381188689466
2023-05-31,AEGQRD,921690,3.003831417624521,0.0,10.02104507951692,0.3811107066730785,-0.26577555741153724,3.1052876059249375
2023-06-30,AEGQRD,1460924,1.9254521570574947,0.0,0.5850492030943159,0.030803538606638883,-0.26577555741153724,-0.22249186925724282
2023-07-31,AEGQRD,102837,-0.6893235853901695,-0.38870849761824056,-0.9296082479307616,-0.7733344797961432,-0.9020575770277516,-0.732816084634965
2023-08-31,AEGQRD,1147134,-0.35012647542864267,0.0,10.154876163248636,-0.6685711154925731,-0.2575742207745362,2.5325335757895835
2023-09-30,AEGQRD,257623,-0.4965734485743709,0.0,-0.7754203083510732,-0.7143138626618094,-0.2575742207745362,-0.6905034261693221
2023-10-31,AEGQRD,56370,-0.5475051374261495,-0.4952500474265618,-0.7811918966862431,-0.7025636394548751,-0.9992282723938443,-0.662192463189738
2023-11-30,AEGQRD,424699,0.3723873844761843,0.0,6.534131630299805,-0.43553519382348554,-0.19497701943314588,1.3379739832240984
2023-12-31,AEGQRD,279889,-0.350781806330996,0.0,-0.34097089938992087,-0.6601328466288925,-0.19497701943314588,-0.5849417715653057
2024-01-31,AEGQRD,198856,0.3062178956633692,0.11138722505052838,-0.2895183447723919,-0.393469443090205,0.24248824138822825,-0.5181020090523084
2024-02-29,AEGQRD,369310,1.0323695477508612,0.0,0.8571730297300559,-0.11064285313660747,-0.06211138517617282,-0.20944081971165004
2024-03-31,AEGQRD,277553,-0.8309701072145235,0.0,-0.24845522731580516,-0.6980231743365667,-0.06211138517617282,-0.5299570463430696
2024-04-30,AEGQRD,951800,10.38108334329786,1.6442423547301173,2.429254953108055,2.4709103156967043,3.157856329974572,0.23264652879245085
2024-05-31,AEGQRD,787269,-0.1458418774208248,0.0,-0.17286299642782096,-0.4941679131947033,-0.2063482567430219,-0.5173660884588549
2024-06-30,AEGQRD,497217,-0.6596558068729106,0.0,-0.3684280722345221,-0.5985281561652727,-0.2063482567430219,-0.5513666033156563
2024-07-31,AEGQRD,182562,0.7752559876309111,0.09294651936290797,-0.6328323448313312,-0.19658937647401978,0.03546210522828711,-0.6216930771313014
2024-08-31,AEGQRD,1343588,0.1712563658648423,0.0,6.359625770970958,-0.29731884318801727,-0.16118369757807027,1.3034118335001867
2024-09-30,AEGQRD,917991,2.563311505572096,0.0,-0.3167615370187885,0.6416782127435627,-0.16118369757807027,-0.5478861350266914
2024-10-31,AEGQRD,675364,10.980911832535037,0.1619583321911462,-0.26430215546775515,2.9370976881536346,0.11490959532846837,-0.5409742325032275
2024-11-30,AEGQRD,977580,1.301818464371237,0.0,0.4474860963865412,-0.02608410132833975,-0.24871337167331184,-0.3301689258021638
2024-12-31,AEGQRD,1187046,3.2411313056247297,0.0,0.2142699318725833,0.5391246389840157,-0.24871337167331184,-0.39250452520221535
2025-01-31,AEGQRD,330648,0.6627509353502031,-0.4757854781178807,-0.7214530860640616,-0.26790344569427865,-1.3346049864905174,-0.6507186762560039
2025-02-28,AEGQRD,117044,-0.6830738404050798,0.0,-0.6460163073721904,-0.6828580670972617,-0.0973938883999972,-0.6169530339090112
2025-03-31,AEGQRD,1041072,2.7508944237677126,0.0,7.894706264310858,0.4282397094969689,-0.0973938883999972,1.7445535975184965
2025-04-30,AEGQRD,1243540,0.30651397352384957,0.9241437863892464,0.19448030491647073,-0.3713177305512895,2.027417444057346,-0.40096885638963886
2025-05-31,AEGQRD,213970,-0.7282123391115362,0.0,-0.8279347668752111,-0.6518702197973111,-0.1549684037279185,-0.639550010971881
2025-06-30,AEGQRD,1407086,1.8299233533849406,0.0,5.576090106089639,0.17013151884445588,-0.1549684037279185,1.2828605381135403
2025-07-31,AEGQRD,472613,1.5887807977563786,-0.6758185098352438,-0.6641193217756413,0.06286957130093417,-1.6558003504999366,-0.6341389069712713
2025-08-31,AEGQRD,132269,-0.901555387514625,0.0,-0.7201325397312389,-0.7325428987527927,-0.12179829096638754,-0.6193285581019359
2025-09-30,AEGQRD,323767,-0.6473091784124245,0.0,1.4477919996371031,-0.6477342832579029,-0.12179829096638754,0.15280371641607143
2025-10-31,AEGQRD,360735,-0.46586581458295084,0.1653541865656453,0.11418087698869867,-0.5908437838348148,0.19798103596150868,-0.3636726053981614
2020-01-31,AIJFBS,998781,,,,,,
2020-02-29,AIJFBS,1222194,,0.0,0.2236856728351861,,,
2020-03-31,AIJFBS,1036259,,0.0,-0.15213214923326412,,,
2020-04-30,AIJFBS,1085799,,0.15015470181141408,0.04780658117323951,,,
2020-05-31,AIJFBS,1054444,,0.0,-0.028877352069766136,,,
2020-06-30,AIJFBS,1606080,,0.0,0.5231534344166214,,,
2020-07-31,AIJFBS,2531713,,0.9451285967600764,0.576330568838414,,,
2020-08-31,AIJFBS,2323418,,0.0,-0.08227433362312395,,,
2020-09-30,AIJFBS,2431949,,0.0,0.04671178410428085,,,
2020-10-31,AIJFBS,2275406,,-0.07786959934569115,-0.06436935971930333,,,
2020-11-30,AIJFBS,2327500,,0.0,0.02289437577293898,,,
2020-12-31,AIJFBS,2116732,,0.0,-0.09055553168635876,,,
2021-01-31,AIJFBS,2234394,1.2371210505606334,0.014301663274122802,0.05558663071187094,,-0.26039957695167676,-0.14538836082537035
2021-02-28,AIJFBS,2054711,0.6811660014694885,0.0,-0.08041688260888635,,-0.2999266529530554,-0.6820974725842761
2021-03-31,AIJFBS,2526635,1.438227315757933,0.0,0.22967901568639093,,-0.2888717891355447,0.630927252949325
2021-04-30,AIJFBS,2491511,1.294633721342532,0.16105837370556966,-0.013901493488374854,,0.3303058528254116,-0.43384156230098636
2021-05-31,AIJFBS,2564988,1.4325502350053678,0.0,0.029490939433941894,,-0.31150215083571564,-0.22785532912822026
2021-06-30,AIJFBS,2856973,0.7788485006973501,0.0,0.11383484055286029,,-0.30187587420602446,0.1660558192713588
2021-07-31,AIJFBS,2025086,-0.20011233500795705,-0.1979285451442805,-0.29117776051786276,,-1.0812508402428007,-1.6131016929596693
2021-08-31,AIJFBS,2268027,-0.0238403076846267,0.0,0.11996576935498048,,-0.22972449437220255,0.2721639841169129
2021-09-30,AIJFBS,2054057,-0.15538648220007903,0.0,-0.09434191039171932,,-0.2239069049463324,-0.7128927453597158
2021-10-31,AIJFBS,2453590,0.07830866227829231,0.1920838736003603,0.19450920787495185,,0.6197258958211853,0.6475040035577985
2021-11-30,AIJFBS,2535231,0.08925069817400645,0.0,0.0332741003998223,,-0.25232657108803264,-0.1327241179338488
2021-12-31,AIJFBS,2577538,0.21769690258379426,0.0,0.016687631225714736,-0.5488957141015046,-0.2466781615961509,-0.21051671402592895
2022-01-31,AIJFBS,2495318,0.11677618181932103,-0.02630710491003659,-0.031898656780229816,-0.6660333461874998,-0.3638339692258845,-0.4464476197469661
2022-02-28,AIJFBS,2395404,0.16581066631755026,0.0,-0.04004058801323118,-0.561191662670025,-0.23564479185451775,-0.4375298926752873
2022-03-31,AIJFBS,2476588,-0.019807768039309198,0.0,0.033891569021342535,-0.8145130380223701,-0.23564479185451775,-0.0924292578827128
2022-04-30,AIJFBS,2965324,0.190170944459005,0.05387095154133592,0.19734247278917608,-0.45195010644330236,0.04666510056629493,0.7434270831783513
2022-05-31,AIJFBS,2261932,-0.1181510400828386,0.0,-0.23720578257215738,-0.9189266985549217,-0.2173015576511198,-1.4502201261296663
2022-06-30,AIJFBS,2536938,-0.1120189095241712,0.0,0.12158013591920536,-0.8636716228052812,-0.2173015576511198,0.5266436344183113
2022-07-31,AIJFBS,2667152,0.31705616452832125,0.032899358259209,0.05132722991259542,-0.12790188668961874,0.3806466287198998,0.33039476270794915
2022-08-31,AIJFBS,2734106,0.20549975815984553,0.0,0.025103181221017776,-0.3151184850092209,-0.0908266363883702,0.08588315069409157
2022-09-30,AIJFBS,2618373,0.2747323954495907,0.0,-0.04232937567160893,-0.18605870067284147,-0.0908266363883702,-0.429057175593072
2022-10-31,AIJFBS,2190974,-0.1070333674330267,-0.15391830372245305,-0.16323075436540171,-0.8544739269581858,-2.086711258595381,-1.3274972644319067
2022-11-30,AIJFBS,2608937,0.029072695939738824,0.0,0.19076584204102834,-0.5846240528894724,-0.0420985738702295,1.3277574994253896
2022-12-31,AIJFBS,1985352,-0.22974869817632174,0.0,-0.2390188034437014,-1.0250036334133015,-0.0420985738702295,-1.740598470627798
2023-01-31,AIJFBS,2178330,-0.12703310760392061,0.17304856127168528,0.0972008993871112,-0.7696513053310107,1.9696557515226125,0.617538893531445
2023-02-28,AIJFBS,2688502,0.12235848316192174,0.0,0.23420326580453835,-0.22949279075404408,-0.11803139124801583,1.4293621326706907
2023-03-31,AIJFBS,3092611,0.24873858712066763,0.0,0.1503100983372897,0.1479895366731537,-0.11803139124801583,0.9102617149635245
2023-04-30,AIJFBS,2826355,-0.04686469336908884,0.14048508168222337,-0.08609424204984073,-0.5023402001775039,1.6171991705407582,-0.700751846999378
2023-05-31,AIJFBS,3094863,0.3682387445776442,0.0,0.09500151254884825,1.249567636636328,-0.10972887615451196,0.5203151528300117
2023-06-30,AIJFBS,3156408,0.24418018887335835,0.0,0.019886179129738536,1.0296925790108657,-0.10972887615451196,0.03488843239803905
2023-07-31,AIJFBS,2620416,-0.017522810848425587,-0.07752555569044163,-0.16981074689964035,-0.5312514247882199,-1.2863703214005473,-1.3961426129488796
2023-08-31,AIJFBS,2862513,0.04696489455785548,0.0,0.09238876575322391,-0.16418122747134847,-0.19609014409312564,0.5452317860274493
2023-09-30,AIJFBS,2890949,0.10410128732613726,0.0,0.009933928684341346,0.12016217475448193,-0.19609014409312564,-0.0988253147641992
2023-10-31,AIJFBS,2736679,0.24906959188014097,0.011959572374949927,-0.05336309979871662,0.9676483167453586,0.09180008341928092,-0.5139729652147326
2023-11-30,AIJFBS,2901351,0.11208166391139379,0.0,0.06017220141638826,0.11702144553854647,-0.10703718852848802,0.3591593166005964
2023-12-31,AIJFBS,2835996,0.42846004134279464,0.0,-0.022525713021278707,1.871553032381925,-0.10703718852848802,-0.2691581740053437
2024-01-31,AIJFBS,2882178,0.3231135778325598,0.04897117379625688,0.01628422607084072,1.1796671369892509,0.6530367386679162,0.015867752248304497
2024-02-29,AIJFBS,2989970,0.11213233242898833,0.0,0.037399494410130116,0.02163291541853973,-0.15870873583846193,0.15530057577680717
2024-03-31,AIJFBS,3016861,-0.024493866186209644,0.0,0.008993735723100901,-0.7362743041162039,-0.15870873583846193,-0.05795428954794897
2024-04-30,AIJFBS,3749837,0.3267395638552128,0.08075163384354773,0.24295981816861964,1.1525047261929828,1.1405117757918009,1.7094331150643136
2024-05-31,AIJFBS,3172361,0.025040849950385528,0.0,-0.15400029387944061,-0.528149216343424,-0.17410641039824487,-1.402702905004813
2024-06-30,AIJFBS,2684613,-0.14947212147479033,0.0,-0.15374921076132256,-1.4745616877155425,-0.17410641039824487,-1.2782219223450508
2024-07-31,AIJFBS,2938354,0.12133111689136382,-0.14598423972325467,0.09451678882580096,0.06427679221946586,-2.1626748845142174,0.6374073032106371
2024-08-31,AIJFBS,2999366,0.04780869117450296,0.0,0.02076400597068971,-0.3164707868897687,-0.046973120741396916,0.06824168701800999
2024-09-30,AIJFBS,2266648,-0.21595019490139744,0.0,-0.24429096015624635,-1.6308199732068969,-0.046973120741396916,-1.7812213505502121
2024-10-31,AIJFBS,2748290,0.004242733619836305,0.07211097795710761,0.2124908675718506,-0.46403890606057513,0.9643302578612145,1.3740970763624847
2024-11-30,AIJFBS,2709232,-0.06621708300719217,0.0,-0.014211746213099782,-0.8232036565095978,-0.2053340512055691,-0.1828226156671922
2024-12-31,AIJFBS,3338471,0.17717761238027133,0.0,0.2322573334435737,0.45012288859747446,-0.2053340512055691,1.52654859602296
2025-01-31,AIJFBS,2644830,-0.08235022264412538,-0.010615401808527937,-0.20777206092250014,-1.1015301001765627,-0.30376147365446304,-1.6093362343542978
2025-02-28,AIJFBS,2857977,-0.0441452589825316,0.0,0.08059005682784905,-0.8199256089476631,-0.09734782101665945,0.5218349049622997
2025-03-31,AIJFBS,3199813,0.060643165197203315,0.0,0.11960768053766703,-0.1616250986940287,-0.09734782101665945,0.8326103119643061
2025-04-30,AIJFBS,3106399,-0.17159092515221328,0.9969873440412196,-0.02919358099988968,-1.4647103391043674,4.595569363378009,-0.3177400332604835
2025-05-31,AIJFBS,2942423,-0.07248166271114795,0.0,-0.05278652227225157,-0.8277863771619905,-0.19555924129329208,-0.45341248577684595
2025-06-30,AIJFBS,11330200,3.220422086907871,0.0,2.8506360234405452,4.556281005193113,-0.19555924129329208,4.581722982816465
2025-07-31,AIJFBS,3168242,0.07823699935406013,-0.49418033995238625,-0.7203719263561102,-0.17137564300411384,-2.210343027464925,-1.3311511509060008
2025-08-31,AIJFBS,2805562,-0.06461498863426471,0.0,-0.11447357872283746,-0.3785248091151468,-0.09965868859163324,-0.33452409063769595
2025-09-30,AIJFBS,2816847,0.24273685195054548,0.0,0.004022366998127291,0.07433030044006954,-0.09965868859163324,-0.14259186885827826
2025-10-31,AIJFBS,2652618,-0.03481146458343188,-0.09473666967326994,-0.05830242111126376,-0.32403720397841346,-0.48275230480984704,-0.24296934290300204
2022-01-31,AJAAJF,53203861,,,,,,
2022-02-28,AJAAJF,38921459,,0.0,-0.2684467204363232,,,
2022-03-31,AJAAJF,37792803,,0.0,-0.028998296286888936,,,
2022-04-30,AJAAJF,33062012,,-0.3979183566252724,-0.12517703436815736,,,
2022-05-31,AJAAJF,23978896,,0.0,-0.2747296806981983,,,
2022-06-30,AJAAJF,21180409,,0.0,-0.11670624869468553,,,
2022-07-31,AJAAJF,23063119,,0.03567213014324471,0.08888921833379138,,,
2022-08-31,AJAAJF,23072357,,0.0,0.00040055293475266723,,,
2022-09-30,AJAAJF,34876162,,0.0,0.5115994434378768,,,
2022-10-31,AJAAJF,24325013,,-0.06772993529645704,-0.3025318267531846,,,
2022-11-30,AJAAJF,23405911,,0.0,-0.03778423468879544,,,
2022-12-31,AJAAJF,27793801,,0.0,0.18746931063695832,,,
2023-01-31,AJAAJF,23188951,-0.5641490943674182,-0.06372756736287345,-0.165679030370837,,-0.19474802310798625,-0.5288857288977865
2023-02-28,AJAAJF,23456285,-0.39734312118155696,0.0,0.011528507693168181,,0.3402340075884473,0.2340021036929379
2023-03-31,AJAAJF,24066482,-0.36319933718597164,0.0,0.026014221774675744,,0.3273690680199781,0.2887205793383258
2023-04-30,AJAAJF,25401927,-0.2316884102516205,0.010422049143255048,0.05548983021282462,,0.40816042692590093,0.41139572641328703
2023-05-31,AJAAJF,14313882,-0.40306334370022706,0.0,-0.4365040888433385,,0.2983242808456513,-1.708163199945121
2023-06-30,AJAAJF,31732870,0.49821799947300355,0.0,1.2169296910509673,,0.2891777111453902,3.17651806152949
2023-07-31,AJAAJF,20296892,-0.11994158292293423,-0.11158904701373136,-0.36038271987374604,,-0.8066566381364385,-0.9547883741369667
2023-08-31,AJAAJF,22160249,-0.03953250203262718,0.0,0.09180504089000424,,0.3298262200062237,0.2400598889152797
2023-09-30,AJAAJF,21018648,-0.397334832886715,0.0,-0.05151571175937599,,0.32100083086158043,-0.14740985167743068
2023-10-31,AJAAJF,23268035,-0.04345230976854977,-0.12514899184632428,0.1070186341195685,,-0.980375339457923,0.2894534949547867
2023-11-30,AJAAJF,16304652,-0.303395966941855,0.0,-0.29926820206347465,,0.360670875662097,-0.8417229845094394
2023-12-31,AJAAJF,15959171,-0.4258010626182435,0.0,-0.021189106029371248,-0.6861532641198027,0.3520665655826537,-0.03797907233865292
2024-01-31,AJAAJF,24745035,0.067104544746332,0.07364983177764375,0.5505213272042765,0.9803257073044798,1.1230173228214668,1.529984559911594
2024-02-29,AJAAJF,17595903,-0.24984271806042602,0.0,-0.28891177563499104,-0.1380557500509126,0.3007020916300717,-0.8637703086162815
2024-03-31,AJAAJF,17280832,-0.28195437953914493,0.0,-0.017905929579175334,-0.24777070163373538,0.3007020916300717,-0.09255593633278794
2024-04-30,AJAAJF,19438750,-0.2347529382318121,0.23591280500394404,0.12487350146104076,-0.06563748809221155,3.599845529607017,0.2853178926988271
2024-05-31,AJAAJF,31012761,1.1666212562042917,0.0,0.595409221271944,3.1343103969967285,0.007954516511485153,1.4732976933253132
2024-06-30,AJAAJF,23235798,-0.26776878359883616,0.0,-0.2507665473577151,-0.3060162994174552,0.007954516511485153,-0.8361767443726191
2024-07-31,AJAAJF,28008969,0.3799634446495552,0.15252414767921577,0.20542315783602524,1.2072323858497354,2.044954828435679,0.39415653662337485
2024-08-31,AJAAJF,28879416,0.3032081002338918,0.0,0.03107743808777824,0.9697881702085045,-0.0599831270185744,-0.08354215670193019
2024-09-30,AJAAJF,28038018,0.3339591585529193,0.0,-0.029134868932252648,0.9938852296096526,-0.0599831270185744,-0.19257760667544596
2024-10-31,AJAAJF,25436991,0.09321612246156584,-0.13644415153200348,-0.09276786255005615,0.39822510145925405,-1.7990384369291612,-0.40349194241396213
2024-11-30,AJAAJF,23648893,0.4504383779549542,0.0,-0.07029518546434993,1.2127094478368314,-0.01934716024690975,-0.3347952685085367
2024-12-31,AJAAJF,24252808,0.519678434424946,0.0,0.025536713282943095,1.3013631481151737,-0.01934716024690975,-0.041240841788727
2025-01-31,AJAAJF,26786330,0.08249311427524754,-0.006507506296948956,0.104463037846999,0.19226730844184156,-0.1375425653504516,0.1543687653444161
2025-02-28,AJAAJF,26663615,0.5153308699189806,0.0,-0.004581254692225475,1.17029581896933,-0.05127156107677863,-0.15934569549319463
2025-03-31,AJAAJF,19411495,0.12329632045494106,0.0,-0.27198562535500154,0.15068604054793835,-0.05127156107677863,-0.8815142248234284
2025-04-30,AJAAJF,25797144,0.327098913253167,0.013104366315021945,0.32896224633908927,0.6117868308556298,0.12095392675159983,0.783607824096415
2025-05-31,AJAAJF,24856751,-0.19849925648348432,0.0,-0.03645337638926231,-0.7681954065382296,-0.05274474816473921,-0.29987724345413086
2025-06-30,AJAAJF,23162348,-0.00316107068928728,0.0,-0.06816671253616371,-0.20880929097115436,-0.05274474816473921,-0.3375670488098688
2025-07-31,AJAAJF,29951277,0.06934592986982134,0.13861969377119343,0.2931019342253212,-0.03611835421754612,1.6330347859310117,1.091964432551447
2025-08-31,AJAAJF,26334073,-0.088136927699646,0.0,-0.12076960858797439,-0.453664353585039,-0.18937470952280963,-0.6485043256832834
2025-09-30,AJAAJF,27763278,-0.009798838134706955,0.0,0.05427208316768925,-0.29736019377442974,-0.18937470952280963,0.08108810284087478
2025-10-31,AJAAJF,23066189,-0.09320292639958869,-0.17668415717624797,-0.16918351644211466,-0.5226191952471773,-2.3396151523232427,-0.8164533933149294
2022-01-31,ANKPII,11278874,,,,,,
2022-02-28,ANKPII,15005178,,0.0,0.3303790786207914,,,
2022-03-31,ANKPII,19167519,,0.0,0.27739364371418984,,,
2022-04-30,ANKPII,12199838,,-0.18392891194013947,-0.3635150172539284,,,
2022-05-31,ANKPII,8606238,,0.0,-0.29456128843678087,,,
2022-06-30,ANKPII,16285637,,0.0,0.8923061388727572,,,
2022-07-31,ANKPII,10476705,,0.15272484179956844,-0.35669049973298556,,,
2022-08-31,ANKPII,13371538,,0.0,0.27631139752431705,,,
2022-09-30,ANKPII,18908296,,0.0,0.4140703933982762,,,
2022-10-31,ANKPII,9259162,,0.20479693176288188,-0.5103121931241187,,,
2022-11-30,ANKPII,24873913,,0.0,1.6864108220592748,,,
2022-12-31,ANKPII,17379872,,0.0,-0.30128114543136014,,,
2023-01-31,ANKPII,18017392,0.5974459861862097,-0.07275462225059647,0.03668151295935897,,-0.8365031658005926,-0.21677362984442203
2023-02-28,ANKPII,15894933,0.05929653083755487,0.0,-0.11780056736291246,,-0.08347891642003342,-0.44032554551912684
2023-03-31,ANKPII,13852817,-0.27727646963595026,0.0,-0.1284759111598646,,-0.08065960827214369,-0.4388954696666251
2023-04-30,ANKPII,4717293,-0.6133315048937535,-0.14662518955769047,-0.6594704889265482,,-1.5148995162823995,-1.217770286216598
2023-05-31,ANKPII,7318321,-0.14964924279342495,0.0,0.5513814808620113,,0.03125360664962515,0.741604049945633
2023-06-30,ANKPII,28725955,0.7638828005315359,0.0,2.9252111242455747,,0.030378914861197058,2.9615263892369588
2023-07-31,ANKPII,4989670,-0.5237367092038957,-0.34931439955120475,-0.8263009880785512,,-2.7595729504004014,-1.1465074313976908
2023-08-31,ANKPII,15115887,0.1304523832636156,0.0,2.0294362152206458,,0.18020354352910026,1.7660615405536213
2023-09-30,ANKPII,6417409,-0.6606035255635939,0.0,-0.5754527008570519,,0.17573393607757784,-0.8667429345470885
2023-10-31,ANKPII,9675207,0.04493333197971912,0.9701110727963081,0.5076500500435612,,3.89225518725152,0.24505617682569392
2023-11-30,ANKPII,17545998,-0.2946024214203853,0.0,0.8135010444737771,,-0.1105423978799139,0.5517561334401021
2023-12-31,ANKPII,25031984,0.4402858663170822,0.0,0.4266491994356776,1.0265330266395807,-0.10819435223490718,0.13292730889270696
2024-01-31,ANKPII,19100412,0.06010969845136299,0.17706138471280664,-0.23695972320851597,0.20628854922248452,0.638830940724232,-0.5805298932887135
2024-02-29,ANKPII,6642236,-0.5821161372621073,0.0,-0.6522464541602558,-1.119786303767665,-0.13737233410738595,-0.9765542779259835
2024-03-31,ANKPII,35762563,1.5816094300531076,0.0,4.384115078115261,2.51959220704935,-0.13737233410738595,3.1850068205733093
2024-04-30,ANKPII,12454560,1.6401921610550796,-0.41791112626213084,-0.6517430811656312,2.101773303434546,-1.8140626301076843,-0.8385406086859599
2024-05-31,ANKPII,15707152,1.1462780875558751,0.0,0.26115671689726494,1.2927209529907988,-0.08910216419903698,-0.13093381058573839
2024-06-30,ANKPII,7639787,-0.7340458480840759,0.0,-0.5136109334142815,-1.1815206233125068,-0.08910216419903698,-0.6993670068512186
2024-07-31,ANKPII,7290048,0.4610280840215886,-0.2857694869145005,-0.04577863231003692,0.4101533007870499,-1.1637461384786045,-0.3393373193428844
2024-08-31,ANKPII,7029914,-0.5349320883385804,0.0,-0.03568344131616143,-0.9139616294611161,-0.013350682655827706,-0.3201842636363354
2024-09-30,ANKPII,11250561,0.7531313650103959,0.0,0.6003838738283285,0.8274697535491723,-0.013350682655827706,0.18066118670794393
2024-10-31,ANKPII,9936863,0.02704396918846284,0.932322189890289,-0.11676733275789536,-0.1771961079512958,2.8928790860874183,-0.4068997954647613
2024-11-30,ANKPII,29447738,0.6783165027147501,0.0,1.9634843511478421,0.7243389825280101,-0.10825453098300522,1.2403054598620995
2024-12-31,ANKPII,10025888,-0.599476893241862,0.0,-0.6595362265176361,-1.062115433501006,-0.10825453098300522,-0.8237397868632558
2025-01-31,ANKPII,12170753,-0.3628015458514717,-0.0029584001890773,0.2139326711010536,-0.6656397841090658,-0.12743157621125162,-0.14199425796702012
2025-02-28,ANKPII,5202619,-0.21673680369080534,0.0,-0.5725310504617093,-0.43822733106865186,-0.1178866053111784,-0.7404678723164412
2025-03-31,ANKPII,31890941,-0.10825907527936407,0.0,5.129785978946373,-0.29492805791213117,-0.1178866053111784,2.834960713015396
